timestep	Fx	Fy
13.955	0.569042	0.192655
13.96	0.568896	0.193284
13.965	0.56896	0.194163
13.97	0.569007	0.194118
13.975	0.569098	0.194026
13.98	0.569187	0.194439
13.985	0.569316	0.193979
13.99	0.569417	0.194663
13.995	0.581446	0.192487
14	0.57695	0.194237
14.005	0.573494	0.194642
14.01	0.571746	0.19485
14.015	0.584439	0.195115
14.02	0.578421	0.195225
14.025	0.57441	0.195184
14.03	0.572481	0.195265
14.035	0.571535	0.19541
14.04	0.5711	0.19547
14.045	0.570925	0.195609
14.05	0.57087	0.195442
14.055	0.570909	0.195939
14.06	0.570964	0.196098
14.065	0.571039	0.195964
14.07	0.571113	0.195838
14.075	0.58113	0.196465
14.08	0.578135	0.196239
14.085	0.574922	0.196064
14.09	0.573295	0.196298
14.095	0.572496	0.196246
14.1	0.572119	0.196117
14.105	0.571969	0.196259
14.11	0.571939	0.196411
14.115	0.571771	0.196464
14.12	0.57212	0.196289
14.125	0.572147	0.196521
14.13	0.572217	0.196502
14.135	0.5723	0.19651
14.14	0.572388	0.196383
14.145	0.572488	0.196613
14.15	0.572589	0.196523
14.155	0.57269	0.196081
14.16	0.572795	0.196252
14.165	0.572906	0.19654
14.17	0.573013	0.19647
14.175	0.573124	0.196464
14.18	0.573227	0.196396
14.185	0.573309	0.196386
14.19	0.573448	0.196263
14.195	0.573551	0.196384
14.2	0.573654	0.196233
14.205	0.573771	0.196276
14.21	0.57387	0.196067
14.215	0.573982	0.196077
14.22	0.574093	0.19597
14.225	0.574203	0.195886
14.23	0.574317	0.195836
14.235	0.574441	0.195786
14.24	0.574546	0.195649
14.245	0.574662	0.195559
14.25	0.574774	0.195327
14.255	0.574877	0.195399
14.26	0.575	0.195236
14.265	0.575114	0.195121
14.27	0.575228	0.194973
14.275	0.575342	0.194797
14.28	0.57546	0.195146
14.285	0.575569	0.194683
14.29	0.575675	0.194411
14.295	0.575791	0.194241
14.3	0.575901	0.193911
14.305	0.576029	0.193968
14.31	0.576147	0.193645
14.315	0.576268	0.19363
14.32	0.576378	0.193245
14.325	0.576496	0.193235
14.33	0.576616	0.193015
14.335	0.576735	0.19282
14.34	0.576845	0.192443
14.345	0.576969	0.192424
14.35	0.57709	0.192146
14.355	0.57722	0.191788
14.36	0.564798	0.191619
14.365	0.571035	0.191351
14.37	0.57424	0.191422
14.375	0.575967	0.191194
14.38	0.576951	0.190963
14.385	0.577507	0.190593
14.39	0.577871	0.19051
14.395	0.578117	0.19022
14.4	0.578308	0.189909
14.405	0.578465	0.189619
14.41	0.578617	0.18942
14.415	0.578757	0.189018
14.42	0.562259	0.188599
14.425	0.571512	0.188545
14.43	0.575284	0.188254
14.435	0.562299	0.190123
14.44	0.5712	0.188725
14.445	0.575174	0.188435
14.45	0.577263	0.187431
14.455	0.5784	0.187314
14.46	0.579051	0.186607
14.465	0.579456	0.186638
14.47	0.579733	0.185395
14.475	0.579671	0.185443
14.48	0.579995	0.18516
14.485	0.580208	0.185689
14.49	0.580866	0.195285
14.495	0.580205	0.186981
14.5	0.580113	0.187919
14.505	0.580583	0.184671
14.51	0.580768	0.184266
14.515	0.580838	0.182486
14.52	0.581166	0.182061
14.525	0.58113	0.181713
14.53	0.581596	0.181328
14.535	0.581632	0.180927
14.54	0.581732	0.180851
14.545	0.581854	0.179814
14.55	0.574272	0.189206
14.555	0.579467	0.181316
14.56	0.581082	0.179672
14.565	0.581938	0.178567
14.57	0.582318	0.196017
14.575	0.582476	0.184903
14.58	0.582458	0.180335
14.585	0.582479	0.177997
14.59	0.582641	0.176885
14.595	0.582613	0.175742
14.6	0.582422	0.175306
14.605	0.582854	0.17427
14.61	0.583141	0.173892
14.615	0.583381	0.173513
14.62	0.583558	0.172739
14.625	0.583743	0.172247
14.63	0.583939	0.171721
14.635	0.584195	0.178088
14.64	0.566851	0.172514
14.645	0.576218	0.170856
14.65	0.580437	0.170106
14.655	0.582323	0.169428
14.66	0.582028	0.178542
14.665	0.584279	0.170369
14.67	0.584419	0.168624
14.675	0.580182	0.167589
14.68	0.592738	0.166416
14.685	0.590177	0.166115
14.69	0.587777	0.165343
14.695	0.586962	0.164929
14.7	0.58629	0.164278
14.705	0.586021	0.163828
14.71	0.58593	0.163194
14.715	0.585955	0.16256
14.72	0.586015	0.162072
14.725	0.596381	0.161754
14.73	0.591835	0.160556
14.735	0.587469	0.172531
14.74	0.587668	0.164932
14.745	0.586874	0.160887
14.75	0.586623	0.158881
14.755	0.598148	0.157365
14.76	0.594446	0.157231
14.765	0.590731	0.156506
14.77	0.588244	0.167188
14.775	0.588042	0.157762
14.78	0.587393	0.155753
14.785	0.587401	0.154171
14.79	0.573429	0.152779
14.795	0.581242	0.152341
14.8	0.584349	0.151652
14.805	0.585976	0.150947
14.81	0.58467	0.169636
14.815	0.586078	0.153819
14.82	0.571191	0.150161
14.825	0.592161	0.148695
14.83	0.584644	0.147601
14.835	0.586088	0.147001
14.84	0.58637	0.146824
14.845	0.586629	0.146032
14.85	0.586372	0.150179
14.855	0.598991	0.145727
14.86	0.593412	0.144327
14.865	0.589923	0.14302
14.87	0.588407	0.146269
14.875	0.588028	0.142601
14.88	0.587824	0.14193
14.885	0.587868	0.141811
14.89	0.588001	0.145931
14.895	0.588185	0.153106
14.9	0.588037	0.142212
14.905	0.588136	0.13911
14.91	0.58803	0.136888
14.915	0.588411	0.135632
14.92	0.588501	0.134616
14.925	0.588411	0.133573
14.93	0.588787	0.132678
14.935	0.589026	0.132299
14.94	0.589221	0.130892
14.945	0.589412	0.130575
14.95	0.5896	0.129262
14.955	0.582217	0.128708
14.96	0.599423	0.126994
14.965	0.595669	0.127567
14.97	0.592658	0.134869
14.975	0.591708	0.12725
14.98	0.590953	0.13631
14.985	0.590812	0.127226
14.99	0.590861	0.12492
14.995	0.604006	0.122392
15	0.597947	0.122198
15.005	0.594709	0.120256
15.01	0.593133	0.120218
15.015	0.575434	0.118475
15.02	0.583399	0.118154
15.025	0.587595	0.117095
15.03	0.589697	0.117264
15.035	0.590768	0.115178
15.04	0.591683	0.123804
15.045	0.591231	0.11641
15.05	0.576685	0.113754
15.055	0.592273	0.111564
15.06	0.592357	0.110635
15.065	0.591895	0.108945
15.07	0.592059	0.109575
15.075	0.592162	0.107904
15.08	0.592289	0.106503
15.085	0.592666	0.106154
15.09	0.592767	0.104986
15.095	0.592918	0.103264
15.1	0.592924	0.111961
15.105	0.593316	0.103892
15.11	0.59336	0.107883
15.115	0.593575	0.102593
15.12	0.593821	0.104144
15.125	0.59418	0.0994977
15.13	0.580812	0.097419
15.135	0.587416	0.10055
15.14	0.590729	0.095798
15.145	0.592512	0.0942341
15.15	0.595536	0.0931022
15.155	0.593456	0.0912994
15.16	0.59454	0.0914574
15.165	0.595061	0.109444
15.17	0.595815	0.0943048
15.175	0.605579	0.0901101
15.18	0.600985	0.0882846
15.185	0.599249	0.0867811
15.19	0.595662	0.0968527
15.195	0.578473	0.0872375
15.2	0.58784	0.0843392
15.205	0.591837	0.084993
15.21	0.592672	0.0926364
15.215	0.585346	0.0838582
15.22	0.591144	0.0805803
15.225	0.59383	0.0791178
15.23	0.594999	0.0778287
15.235	0.595942	0.076904
15.24	0.590435	0.0753114
15.245	0.592209	0.0861621
15.25	0.595284	0.0768354
15.255	0.607223	0.0797835
15.26	0.603768	0.0732668
15.265	0.600281	0.0711872
15.27	0.599417	0.0695133
15.275	0.598654	0.0687498
15.28	0.597186	0.0827114
15.285	0.598697	0.0708926
15.29	0.605451	0.0742479
15.295	0.601444	0.0680696
15.3	0.599971	0.0639711
15.305	0.599075	0.0725508
15.31	0.59942	0.0654364
15.315	0.599364	0.0617075
15.32	0.611367	0.0606258
15.325	0.618845	0.0576109
15.33	0.609881	0.0559392
15.335	0.616114	0.0545093
15.34	0.608856	0.0537594
15.345	0.60431	0.0525213
15.35	0.602188	0.0514444
15.355	0.601032	0.0501827
15.36	0.612281	0.0492075
15.365	0.607161	0.0532706
15.37	0.603792	0.0490156
15.375	0.643717	0.0506281
15.38	0.578054	0.0466786
15.385	0.585633	0.0492772
15.39	0.591582	0.0543681
15.395	0.576759	0.0482539
15.4	0.587458	0.0439827
15.405	0.592752	0.0413515
15.41	0.595441	0.039294
15.415	0.596794	0.0383338
15.42	0.597553	0.036775
15.425	0.584281	0.0351636
15.43	0.591109	0.033981
15.435	0.56146	0.0352767
15.44	0.579123	0.0321094
15.445	0.587933	0.0315326
15.45	0.593143	0.0410396
15.455	0.59493	0.0339108
15.46	0.596616	0.0291409
15.465	0.590886	0.0347535
15.47	0.594969	0.0442532
15.475	0.59672	0.0337847
15.48	0.596728	0.0264453
15.485	0.597451	0.0226634
15.49	0.598199	0.0200096
15.495	0.58018	0.0241195
15.5	0.589675	0.0284521
15.505	0.589528	0.0205775
15.51	0.604031	0.0167269
15.515	0.60279	0.0143023
15.52	0.600914	0.0125805
15.525	0.600057	0.0111614
15.53	0.610349	0.0197416
15.535	0.604435	0.0147403
15.54	0.61358	0.00970544
15.545	0.607372	0.00709828
15.55	0.603974	0.0140476
15.555	0.59985	0.00773701
15.56	0.587063	0.00397249
15.565	0.592348	0.0189258
15.57	0.594867	0.00559427
15.575	0.602749	0.000349667
15.58	0.583119	-0.0016412
15.585	0.590367	-0.00325441
15.59	0.604776	-0.000713851
15.595	0.601428	-0.00422061
15.6	0.599167	-0.00292678
15.605	0.598624	-0.00477457
15.61	0.59835	-0.00273217
15.615	0.598405	0.00174409
15.62	0.598017	-0.00522274
15.625	0.598221	-0.0102663
15.63	0.598222	-0.0133202
15.635	0.598707	-0.0151083
15.64	0.599028	-0.016781
15.645	0.591873	-0.0180899
15.65	0.608791	-0.0190298
15.655	0.60474	-0.0134885
15.66	0.602478	-0.0113875
15.665	0.60108	-0.0183164
15.67	0.613309	-0.0222483
15.675	0.607265	-0.0248821
15.68	0.60406	-0.0259521
15.685	0.583637	-0.0275216
15.69	0.592524	-0.0288693
15.695	0.596901	-0.0277937
15.7	0.599441	-0.0229517
15.705	0.583868	-0.0290508
15.71	0.600592	-0.0325001
15.715	0.600753	-0.0347339
15.72	0.600991	-0.0363624
15.725	0.601236	-0.0373672
15.73	0.60139	-0.0394881
15.735	0.602194	-0.0402039
15.74	0.602119	-0.0329906
15.745	0.60254	-0.0340907
15.75	0.602715	-0.0391032
15.755	0.603455	-0.0404181
15.76	0.58929	-0.0446914
15.765	0.59626	-0.0439625
15.77	0.599805	-0.0473625
15.775	0.60251	-0.0496137
15.78	0.599697	-0.0520814
15.785	0.604041	-0.0372439
15.79	0.614759	-0.0465913
15.795	0.610438	-0.0523213
15.8	0.606831	-0.0459607
15.805	0.605892	-0.0523258
15.81	0.586719	-0.05724
15.815	0.594282	-0.0459142
15.82	0.590599	-0.0564721
15.825	0.59776	-0.0603448
15.83	0.601271	-0.0624922
15.835	0.603398	-0.0639977
15.84	0.598225	-0.0654312
15.845	0.601708	-0.058155
15.85	0.61428	-0.0563636
15.855	0.611552	-0.0656263
15.86	0.608565	-0.0690239
15.865	0.607916	-0.0712137
15.87	0.607346	-0.071802
15.875	0.607378	-0.0582849
15.88	0.614209	-0.0607444
15.885	0.610298	-0.0701682
15.89	0.607407	-0.0616853
15.895	0.60905	-0.073953
15.9	0.60861	-0.0749507
15.905	0.632547	-0.0801939
15.91	0.62221	-0.0824056
15.915	0.626675	-0.0839587
15.92	0.618685	-0.0851262
15.925	0.613886	-0.0861997
15.93	0.611885	-0.0871774
15.935	0.610514	-0.0885857
15.94	0.621605	-0.0831707
15.945	0.619741	-0.0880259
15.95	0.652279	-0.0870945
15.955	0.581452	-0.0870362
15.96	0.59454	-0.0831877
15.965	0.581337	-0.089175
15.97	0.594269	-0.0939294
15.975	0.600797	-0.0956588
15.98	0.604854	-0.0980858
15.985	0.605481	-0.0987426
15.99	0.592125	-0.100491
15.995	0.599664	-0.101934
16	0.568114	-0.101086
16.005	0.587063	-0.103601
16.01	0.59708	-0.0967729
16.015	0.60123	-0.0996847
16.02	0.604283	-0.104309
16.025	0.599748	-0.0997632
16.03	0.603898	-0.0913791
16.035	0.605582	-0.101301
16.04	0.606319	-0.108601
16.045	0.607207	-0.112439
16.05	0.586608	-0.109549
16.055	0.598039	-0.113624
16.06	0.603767	-0.106931
16.065	0.610895	-0.114083
16.07	0.611655	-0.11768
16.075	0.609685	-0.12014
16.08	0.60936	-0.121986
16.085	0.619445	-0.114468
16.09	0.614289	-0.119055
16.095	0.623976	-0.123787
16.1	0.618108	-0.117782
16.105	0.611905	-0.12381
16.11	0.597622	-0.127734
16.115	0.60163	-0.130017
16.12	0.604552	-0.117277
16.125	0.601052	-0.128903
16.13	0.596892	-0.131856
16.135	0.602776	-0.133603
16.14	0.604159	-0.130243
16.145	0.617678	-0.13527
16.15	0.6133	-0.132389
16.155	0.610825	-0.1355
16.16	0.609221	-0.131637
16.165	0.60932	-0.128039
16.17	0.608697	-0.137558
16.175	0.609309	-0.14089
16.18	0.609568	-0.143124
16.185	0.609872	-0.144309
16.19	0.610146	-0.145743
16.195	0.603217	-0.147161
16.2	0.619838	-0.147974
16.205	0.615187	-0.139947
16.21	0.61384	-0.141548
16.215	0.612554	-0.14848
16.22	0.624335	-0.150938
16.225	0.618662	-0.152244
16.23	0.615464	-0.153629
16.235	0.594458	-0.154727
16.24	0.60352	-0.156558
16.245	0.608957	-0.149911
16.25	0.610383	-0.148193
16.255	0.610704	-0.155503
16.26	0.603688	-0.159653
16.265	0.608626	-0.160942
16.27	0.610409	-0.16189
16.275	0.611942	-0.16311
16.28	0.612531	-0.164301
16.285	0.613328	-0.16521
16.29	0.613847	-0.166902
16.295	0.613973	-0.154038
16.3	0.615491	-0.158868
16.305	0.614494	-0.166025
16.31	0.615292	-0.165655
16.315	0.60081	-0.169858
16.32	0.60836	-0.166941
16.325	0.611995	-0.171838
16.33	0.614455	-0.174029
16.335	0.610868	-0.175201
16.34	0.614508	-0.155176
16.345	0.616374	-0.172156
16.35	0.626122	-0.176298
16.355	0.621849	-0.177593
16.36	0.61851	-0.166244
16.365	0.619335	-0.177111
16.37	0.599368	-0.179537
16.375	0.608621	-0.179224
16.38	0.601299	-0.168143
16.385	0.610446	-0.180213
16.39	0.614424	-0.182552
16.395	0.616504	-0.184107
16.4	0.617825	-0.185315
16.405	0.611736	-0.186824
16.41	0.613928	-0.177507
16.415	0.629291	-0.185493
16.42	0.62352	-0.180572
16.425	0.62203	-0.187505
16.43	0.621302	-0.18975
16.435	0.621192	-0.190733
16.44	0.620854	-0.192256
16.445	0.61981	-0.172841
16.45	0.626817	-0.178979
16.455	0.62446	-0.189721
16.46	0.623051	-0.193522
16.465	0.620865	-0.180985
16.47	0.622733	-0.193188
16.475	0.622836	-0.19627
16.48	0.633009	-0.195193
16.485	0.641853	-0.198654
16.49	0.633218	-0.199984
16.495	0.639249	-0.201149
16.5	0.632164	-0.20132
16.505	0.627832	-0.202403
16.51	0.625702	-0.203137
16.515	0.624788	-0.204103
16.52	0.62417	-0.204604
16.525	0.635671	-0.205652
16.53	0.629451	-0.194422
16.535	0.631148	-0.198298
16.54	0.663862	-0.205582
16.545	0.593579	-0.202625
16.55	0.609147	-0.206333
16.555	0.615899	-0.200829
16.56	0.598863	-0.206601
16.565	0.611833	-0.208243
16.57	0.616964	-0.209665
16.575	0.61978	-0.21038
16.58	0.621497	-0.211888
16.585	0.622364	-0.211973
16.59	0.623497	-0.213056
16.595	0.608044	-0.213936
16.6	0.614899	-0.214467
16.605	0.597897	-0.215219
16.61	0.594857	-0.212855
16.615	0.608807	-0.214824
16.62	0.616225	-0.215417
16.625	0.61813	-0.204323
16.63	0.621387	-0.213723
16.635	0.622542	-0.216816
16.64	0.623242	-0.218216
16.645	0.616737	-0.208754
16.65	0.620487	-0.199982
16.655	0.62356	-0.214748
16.66	0.623447	-0.217614
16.665	0.623526	-0.220313
16.67	0.624148	-0.222729
16.675	0.624915	-0.222841
16.68	0.62529	-0.223334
16.685	0.604315	-0.219916
16.69	0.616174	-0.22261
16.695	0.619527	-0.211245
16.7	0.623076	-0.221165
16.705	0.628241	-0.224782
16.71	0.629365	-0.225262
16.715	0.628191	-0.226928
16.72	0.627295	-0.227369
16.725	0.627187	-0.228159
16.73	0.627038	-0.228379
16.735	0.635882	-0.228544
16.74	0.631618	-0.220495
16.745	0.629439	-0.225612
16.75	0.628804	-0.228256
16.755	0.638668	-0.230528
16.76	0.634496	-0.230604
16.765	0.629584	-0.230791
16.77	0.629546	-0.222171
16.775	0.62747	-0.229785
16.78	0.627643	-0.23124
16.785	0.613117	-0.233771
16.79	0.620213	-0.233232
16.795	0.625434	-0.233651
16.8	0.624822	-0.21591
16.805	0.627051	-0.229997
16.81	0.626545	-0.233556
16.815	0.621781	-0.235002
16.82	0.63606	-0.235051
16.825	0.613142	-0.235909
16.83	0.620317	-0.234579
16.835	0.624033	-0.23556
16.84	0.625233	-0.235074
16.845	0.627681	-0.232138
16.85	0.638584	-0.235328
16.855	0.63435	-0.235813
16.86	0.630469	-0.23677
16.865	0.629977	-0.232324
16.87	0.628776	-0.235956
16.875	0.629115	-0.236311
16.88	0.628939	-0.23625
16.885	0.629858	-0.230187
16.89	0.6297	-0.236499
16.895	0.629874	-0.229053
16.9	0.629231	-0.235685
16.905	0.629667	-0.23749
16.91	0.629396	-0.238124
16.915	0.629645	-0.238972
16.92	0.630158	-0.239256
16.925	0.630455	-0.239061
16.93	0.631264	-0.239687
16.935	0.630245	-0.239972
16.94	0.630959	-0.239919
16.945	0.63107	-0.240317
16.95	0.630625	-0.24038
16.955	0.630859	-0.240414
16.96	0.631789	-0.24012
16.965	0.631014	-0.240397
16.97	0.632124	-0.240612
16.975	0.631262	-0.240781
16.98	0.631874	-0.240584
16.985	0.632528	-0.240857
16.99	0.623975	-0.240862
16.995	0.628177	-0.241155
17	0.642933	-0.241306
17.005	0.639145	-0.240764
17.01	0.635731	-0.241109
17.015	0.634502	-0.240048
17.02	0.634455	-0.240671
17.025	0.63372	-0.240713
17.03	0.632386	-0.230179
17.035	0.633318	-0.238273
17.04	0.633716	-0.239345
17.045	0.633639	-0.24008
17.05	0.633725	-0.240279
17.055	0.633756	-0.240362
17.06	0.633639	-0.238354
17.065	0.633681	-0.239758
17.07	0.633684	-0.240079
17.075	0.63384	-0.240158
17.08	0.633981	-0.240145
17.085	0.634057	-0.240067
17.09	0.634232	-0.239975
17.095	0.634307	-0.239885
17.1	0.634352	-0.240172
17.105	0.63443	-0.239417
17.11	0.634533	-0.238857
17.115	0.634616	-0.239166
17.12	0.634676	-0.239107
17.125	0.634762	-0.238902
17.13	0.634802	-0.238717
17.135	0.634905	-0.238562
17.14	0.634964	-0.238349
17.145	0.635016	-0.238144
17.15	0.635094	-0.237926
17.155	0.635153	-0.237803
17.16	0.63521	-0.237412
17.165	0.648826	-0.237422
17.17	0.642926	-0.23695
17.175	0.639291	-0.236549
17.18	0.637525	-0.236238
17.185	0.621727	-0.235661
17.19	0.62905	-0.235586
17.195	0.632349	-0.235377
17.2	0.634064	-0.235116
17.205	0.634893	-0.234838
17.21	0.635333	-0.234553
17.215	0.635577	-0.234213
17.22	0.635717	-0.233869
17.225	0.635823	-0.233492
17.23	0.635867	-0.233187
17.235	0.635998	-0.232789
17.24	0.636037	-0.232967
17.245	0.636128	-0.232121
17.25	0.636116	-0.231625
17.255	0.636241	-0.23119
17.26	0.636228	-0.230766
17.265	0.636347	-0.230364
17.27	0.636333	-0.229967
17.275	0.636416	-0.22943
17.28	0.636521	-0.229022
17.285	0.636487	-0.22854
17.29	0.636747	-0.229366
17.295	0.636816	-0.227768
17.3	0.636859	-0.227085
17.305	0.637175	-0.226537
17.31	0.636241	-0.226023
17.315	0.637301	-0.225436
17.32	0.636682	-0.234896
17.325	0.637135	-0.226951
17.33	0.636864	-0.224935
17.335	0.636614	-0.2246
17.34	0.635977	-0.223116
17.345	0.622458	-0.222073
17.35	0.629023	-0.221602
17.355	0.640374	-0.221299
17.36	0.638949	-0.220436
17.365	0.637593	-0.220015
17.37	0.637266	-0.219693
17.375	0.637803	-0.218985
17.38	0.636669	-0.218376
17.385	0.637554	-0.218267
17.39	0.636611	-0.217194
17.395	0.637578	-0.216446
17.4	0.636631	-0.215757
17.405	0.637297	-0.21522
17.41	0.638054	-0.214321
17.415	0.637624	-0.21384
17.42	0.637542	-0.213157
17.425	0.636796	-0.21236
17.43	0.637443	-0.211705
17.435	0.637438	-0.210965
17.44	0.638277	-0.210164
17.445	0.637862	-0.217392
17.45	0.637308	-0.210188
17.455	0.637836	-0.214151
17.46	0.637651	-0.211063
17.465	0.638501	-0.208045
17.47	0.638223	-0.206241
17.475	0.63824	-0.209544
17.48	0.637758	-0.205335
17.485	0.638653	-0.204052
17.49	0.624811	-0.206772
17.495	0.631662	-0.201987
17.5	0.63421	-0.201493
17.505	0.636907	-0.200209
17.51	0.653134	-0.198969
17.515	0.635836	-0.198251
17.52	0.63841	-0.197106
17.525	0.638983	-0.195955
17.53	0.63909	-0.216113
17.535	0.638209	-0.200373
17.54	0.638131	-0.197783
17.545	0.650276	-0.193973
17.55	0.644663	-0.193215
17.555	0.641498	-0.192809
17.56	0.639005	-0.202231
17.565	0.639262	-0.192915
17.57	0.622248	-0.189712
17.575	0.63038	-0.188806
17.58	0.634628	-0.190094
17.585	0.63643	-0.196782
17.59	0.626578	-0.188844
17.595	0.634982	-0.185596
17.6	0.634886	-0.184582
17.605	0.636406	-0.18303
17.61	0.637289	-0.182068
17.615	0.626978	-0.180754
17.62	0.638425	-0.181008
17.625	0.637862	-0.191682
17.63	0.639511	-0.181294
17.635	0.654	-0.184966
17.64	0.647339	-0.178358
17.645	0.642942	-0.176422
17.65	0.642388	-0.174854
17.655	0.6416	-0.173744
17.66	0.639404	-0.172752
17.665	0.639445	-0.190177
17.67	0.64632	-0.185457
17.675	0.643838	-0.173394
17.68	0.64234	-0.16952
17.685	0.641732	-0.17126
17.69	0.639261	-0.177942
17.695	0.641352	-0.167777
17.7	0.653319	-0.167134
17.705	0.66364	-0.163285
17.71	0.654138	-0.162161
17.715	0.659989	-0.160519
17.72	0.652207	-0.159995
17.725	0.646216	-0.158707
17.73	0.643893	-0.157766
17.735	0.642244	-0.156331
17.74	0.640425	-0.155532
17.745	0.654629	-0.159007
17.75	0.649645	-0.153833
17.755	0.688983	-0.156935
17.76	0.621451	-0.157604
17.765	0.627145	-0.151863
17.77	0.630924	-0.162232
17.775	0.617969	-0.152635
17.78	0.627977	-0.14891
17.785	0.632591	-0.147002
17.79	0.635057	-0.145802
17.795	0.636151	-0.143923
17.8	0.622018	-0.142258
17.805	0.611427	-0.140723
17.81	0.608507	-0.143169
17.815	0.623097	-0.13948
17.82	0.628889	-0.150403
17.825	0.632762	-0.141686
17.83	0.635081	-0.13763
17.835	0.627616	-0.144279
17.84	0.631986	-0.156421
17.845	0.635223	-0.138481
17.85	0.635856	-0.132693
17.855	0.63638	-0.129527
17.86	0.617652	-0.134721
17.865	0.626592	-0.137969
17.87	0.626022	-0.12715
17.875	0.641065	-0.123922
17.88	0.641101	-0.12199
17.885	0.639431	-0.120331
17.89	0.648217	-0.13194
17.895	0.641787	-0.122181
17.9	0.653137	-0.117368
17.905	0.646073	-0.128382
17.91	0.640193	-0.116395
17.915	0.624911	-0.113046
17.92	0.629904	-0.129785
17.925	0.616547	-0.11267
17.93	0.632217	-0.109691
17.935	0.634502	-0.107492
17.94	0.645901	-0.110782
17.945	0.639683	-0.108178
17.95	0.636927	-0.104671
17.955	0.635895	-0.109691
17.96	0.636014	-0.115176
17.965	0.634231	-0.103573
17.97	0.633974	-0.0994819
17.975	0.635527	-0.09678
17.98	0.634839	-0.0948881
17.985	0.628536	-0.0932848
17.99	0.644979	-0.0920781
17.995	0.640859	-0.0989129
18	0.63874	-0.0959188
18.005	0.651946	-0.0915152
18.01	0.644658	-0.088839
18.015	0.621946	-0.0858347
18.02	0.629508	-0.084283
18.025	0.633748	-0.0896843
18.03	0.618045	-0.0845279
18.035	0.634959	-0.0807012
18.04	0.635767	-0.0780308
18.045	0.636282	-0.0758951
18.05	0.635748	-0.0743437
18.055	0.637456	-0.0727891
18.06	0.636658	-0.0834513
18.065	0.6371	-0.0764812
18.07	0.638278	-0.0742473
18.075	0.624017	-0.0731528
18.08	0.630736	-0.0673997
18.085	0.633829	-0.0636833
18.09	0.637843	-0.0780619
18.095	0.64868	-0.0678148
18.1	0.644614	-0.0625431
18.105	0.640017	-0.0679044
18.11	0.619928	-0.0604107
18.115	0.619968	-0.0668275
18.12	0.628108	-0.0583301
18.125	0.634133	-0.0544089
18.13	0.630116	-0.0514045
18.135	0.635016	-0.0589342
18.14	0.650138	-0.0584356
18.145	0.645852	-0.0509416
18.15	0.643025	-0.0468414
18.155	0.641697	-0.0598992
18.16	0.648057	-0.0572333
18.165	0.644025	-0.0472129
18.17	0.642496	-0.0523425
18.175	0.653689	-0.0448019
18.18	0.663305	-0.0388418
18.185	0.6657	-0.0350277
18.19	0.653882	-0.0332551
18.195	0.647695	-0.0311223
18.2	0.656833	-0.0291807
18.205	0.651109	-0.0333145
18.21	0.690027	-0.0322301
18.215	0.614894	-0.0315624
18.22	0.606627	-0.0354401
18.225	0.622302	-0.0288349
18.23	0.62967	-0.0235927
18.235	0.633897	-0.0207191
18.24	0.621293	-0.0181231
18.245	0.592756	-0.0183909
18.25	0.614255	-0.016138
18.255	0.625709	-0.0248633
18.26	0.62353	-0.0271291
18.265	0.631338	-0.0298037
18.27	0.633766	-0.0184548
18.275	0.636109	-0.0102923
18.28	0.616802	-0.0115213
18.285	0.627329	-0.0151126
18.29	0.637718	-0.00591626
18.295	0.638832	-0.0012578
18.3	0.64835	0.00146703
18.305	0.64274	-0.00608531
18.31	0.653135	0.000276781
18.315	0.646767	-0.00341823
18.32	0.627997	0.00459259
18.325	0.631861	-0.00543189
18.33	0.619562	0.00549062
18.335	0.628715	0.0114475
18.34	0.643059	0.0124288
18.345	0.639387	0.0112402
18.35	0.637302	0.0104878
18.355	0.637184	0.00656935
18.36	0.636041	0.0151343
18.365	0.63641	0.0208741
18.37	0.637369	0.023676
18.375	0.643072	0.0268069
18.38	0.641096	0.0203772
18.385	0.639789	0.0192925
18.39	0.652569	0.0259599
18.395	0.625789	0.0305979
18.4	0.632656	0.0332367
18.405	0.636459	0.023974
18.41	0.619916	0.0349342
18.415	0.637934	0.0382687
18.42	0.638891	0.0412325
18.425	0.639558	0.0433842
18.43	0.640117	0.0451659
18.435	0.64016	0.0328101
18.44	0.640906	0.0417359
18.445	0.626971	0.044562
18.45	0.63419	0.046724
18.455	0.620905	0.0519856
18.46	0.645241	0.0389998
18.465	0.654903	0.0497062
18.47	0.64903	0.0556418
18.475	0.623998	0.0503995
18.48	0.633081	0.0564768
18.485	0.628538	0.0501539
18.49	0.635782	0.0603178
18.495	0.632573	0.0644445
18.5	0.637962	0.0584733
18.505	0.653194	0.0592051
18.51	0.649226	0.0666562
18.515	0.647231	0.0707232
18.52	0.653198	0.0486672
18.525	0.648821	0.0640493
18.53	0.64704	0.0611677
18.535	0.647362	0.0695394
18.54	0.671976	0.0776454
18.545	0.672441	0.0814408
18.55	0.66064	0.0836115
18.555	0.653924	0.0854999
18.56	0.662706	0.0870508
18.565	0.696695	0.0776437
18.57	0.620266	0.0815791
18.575	0.632099	0.0796212
18.58	0.616005	0.0863678
18.585	0.630037	0.0916562
18.59	0.636985	0.0944393
18.595	0.625146	0.0971704
18.6	0.594915	0.09695
18.605	0.617498	0.0881751
18.61	0.630088	0.0963537
18.615	0.630691	0.0931316
18.62	0.637198	0.0854427
18.625	0.639923	0.0968625
18.63	0.642392	0.105063
18.635	0.621269	0.104369
18.64	0.638347	0.0999456
18.645	0.642403	0.108414
18.65	0.643941	0.113764
