#timestep, Fx, Fy
0.674, 0.231828, -0.00058182
0.675, 0.234584, -0.00128486
0.676, 0.260099, -0.000457984
0.677, 0.275901, -0.000727953
0.678, 0.257592, -0.000891591
0.679, 0.260951, -0.000348393
0.68, 0.259641, -0.000991157
0.681, 0.272804, -0.00142138
0.682, 0.288579, -0.00135589
0.683, 0.294949, -0.00030439
0.684, 0.289086, -0.000491966
0.685, 0.289415, -0.00065755
0.686, 0.281758, -0.000929682
0.687, 0.294949, -0.000937046
0.688, 0.301735, -0.000631275
0.689, 0.326626, -0.000786441
0.69, 0.31254, -0.00129378
0.691, 0.322296, -0.00124306
0.692, 0.312777, -0.000753068
0.693, 0.318198, -0.000595792
0.694, 0.334897, -0.0010956
0.695, 0.344346, -0.000755299
0.696, 0.349253, -0.00112944
0.697, 0.336184, -0.00123533
0.698, 0.352185, -0.00057256
0.699, 0.343572, -0.00081555
0.7, 0.348929, -0.00105114
0.701, 0.348597, -0.000652271
0.702, 0.364109, -0.000979482
0.703, 0.376179, -0.00107402
0.704, 0.376177, -0.00108842
0.705, 0.369113, -0.000488123
0.706, 0.387768, -0.0014186
0.707, 0.379301, -0.00107778
0.708, 0.377861, -0.00152901
0.709, 0.377366, -0.000958725
0.71, 0.386365, -0.00149448
0.711, 0.391387, -0.000213112
0.712, 0.413764, -0.00108345
0.713, 0.414649, -0.00121873
0.714, 0.405451, -0.000767459
0.715, 0.409565, -0.00129291
0.716, 0.417729, -0.0016614
0.717, 0.418967, -0.00111219
0.718, 0.410631, -0.00143155
0.719, 0.420827, -0.00125976
0.72, 0.421724, -0.00150659
0.721, 0.417667, -0.00163709
0.722, 0.424778, -0.000314302
0.723, 0.452907, -0.00126847
0.724, 0.447885, -0.00104947
0.725, 0.44081, -0.00141323
0.726, 0.443539, -0.00174168
0.727, 0.445023, 0.000988744
0.728, 0.455513, -0.00129382
0.729, 0.453029, -0.00158421
0.73, 0.462595, -0.00150142
0.731, 0.466882, -0.00105286
0.732, 0.460641, -0.00134057
0.733, 0.460822, -0.00163586
0.734, 0.465234, -0.000803554
0.735, 0.472082, -0.00178925
0.736, 0.464106, -0.00156488
0.737, 0.476207, -0.00255309
0.738, 0.461485, -0.00199965
0.739, 0.478093, -0.00168343
0.74, 0.484152, -0.00184839
0.741, 0.483967, -0.00123094
0.742, 0.495315, -0.00123199
0.743, 0.479167, -0.00133121
0.744, 0.483921, -0.000882748
0.745, 0.511346, -0.00132572
0.746, 0.51942, -0.00119656
0.747, 0.504586, -0.00140588
0.748, 0.513144, -0.00152304
0.749, 0.505628, -0.00152056
0.75, 0.507091, -0.00149042
0.751, 0.509081, -0.00150966
0.752, 0.511842, -0.00153497
0.753, 0.514774, -0.00153292
0.754, 0.51796, -0.00153969
0.755, 0.520883, -0.00155188
0.756, 0.527878, -0.00154202
0.757, 0.516603, -0.00143251
0.758, 0.529107, -0.0015097
0.759, 0.513178, -0.00175435
0.76, 0.497755, -0.0012814
0.761, 0.518209, -0.00177418
0.762, 0.540966, -0.00220594
0.763, 0.528674, -0.00215483
0.764, 0.535913, -0.00193846
0.765, 0.537928, -0.00174321
0.766, 0.536347, -0.00190742
0.767, 0.562957, -0.00199121
0.768, 0.547567, -0.000885397
0.769, 0.565531, -0.00142123
0.77, 0.55422, -0.000529054
0.771, 0.557159, -0.001901
0.772, 0.566122, -0.0013058
0.773, 0.575028, -0.00135213
0.774, 0.565271, -0.00201369
0.775, 0.553807, -0.0017443
0.776, 0.570779, -0.00180431
0.777, 0.562729, -0.000323236
0.778, 0.573355, -0.00417957
0.779, 0.562458, -0.00219058
0.78, 0.583509, -0.00174304
0.781, 0.572548, -0.00200519
0.782, 0.524453, -0.0013028
0.783, 0.556987, -0.00342673
0.784, 0.596541, -0.00281705
0.785, 0.5954, -0.00188789
0.786, 0.582733, -0.0015189
0.787, 0.608756, -0.00182443
0.788, 0.605067, -0.00229044
0.789, 0.593487, -0.00174162
0.79, 0.602142, -0.00122172
0.791, 0.618435, -0.00188321
0.792, 0.589651, -0.0016823
0.793, 0.538788, -0.0014873
0.794, 0.576144, -0.00347059
0.795, 0.606277, -0.00214942
0.796, 0.622974, -0.00259213
0.797, 0.630995, -0.00191174
0.798, 0.641902, -0.00244852
0.799, 0.612214, -0.000863437
0.8, 0.648271, -0.00135802
0.801, 0.619504, -0.00196693
0.802, 0.574836, -0.0022924
0.803, 0.592467, -0.00207636
0.804, 0.648811, -0.00278136
0.805, 0.640951, -0.00221942
0.806, 0.666134, -0.00196715
