timestep	Fx	Fy
30.34	1.5656	0.0839308
30.345	1.3446	0.134906
30.35	1.4231	0.129621
30.355	1.44723	0.136363
30.36	1.46688	0.0829323
30.365	1.3945	0.081654
30.37	1.56721	0.0762388
30.375	1.35121	0.0862599
30.38	1.43171	0.118981
30.385	1.45974	0.11482
30.39	1.48089	0.060441
30.395	1.4055	0.0598583
30.4	1.58382	0.0395027
30.405	1.36194	0.0889372
30.41	1.40885	0.0821138
30.415	1.48248	0.0934312
30.42	1.46107	0.0384635
30.425	1.43337	0.0381508
30.43	1.51922	0.0200905
30.435	1.39901	0.0660649
30.44	1.37247	0.0637722
30.445	1.46142	0.0713158
30.45	1.43689	0.0169984
30.455	1.50046	0.0135479
30.46	1.48262	0.0162776
30.465	1.38659	0.0274593
30.47	1.41886	0.0383805
30.475	1.45508	0.0360941
30.48	1.47665	-0.00129789
30.485	1.52174	-0.00419242
30.49	1.46376	-0.00232036
30.495	1.42131	0.0197279
30.5	1.4279	0.018975
30.505	1.46355	-0.000744132
30.51	1.41382	-0.0342345
30.515	1.58115	-0.0217725
30.52	1.36589	-0.0180347
30.525	1.44566	-0.00173883
30.53	1.47348	0.00858394
30.535	1.45716	-0.045895
30.54	1.43111	-0.0468198
30.545	1.5213	-0.0638777
30.55	1.32921	-0.0208731
30.555	1.39222	-0.032449
30.56	1.47066	-0.03375
30.565	1.45054	-0.0570501
30.57	1.49785	-0.0706857
30.575	1.48411	-0.0656776
30.58	1.39196	-0.0603339
30.585	1.40202	-0.03947
30.59	1.44143	-0.0640394
30.595	1.39057	-0.096857
30.6	1.55978	-0.0855805
30.605	1.3433	-0.0837139
30.61	1.42469	-0.0712624
30.615	1.45177	-0.0609595
30.62	1.43285	-0.108576
30.625	1.40586	-0.109872
30.63	1.49619	-0.126836
30.635	1.30113	-0.091021
30.64	1.36397	-0.100024
30.645	1.44201	-0.0973077
30.65	1.41929	-0.125497
30.655	1.46637	-0.135685
30.66	1.41211	-0.131382
30.665	1.37265	-0.127837
30.67	1.37382	-0.109973
30.675	1.40795	-0.13025
30.68	1.35392	-0.159834
30.685	1.52142	-0.151359
30.69	1.30432	-0.150958
30.695	1.38217	-0.140976
30.7	1.40836	-0.131485
30.705	1.39152	-0.173996
30.71	1.35981	-0.176561
30.715	1.57501	-0.190169
30.72	1.27708	-0.162835
30.725	1.26513	-0.168476
30.73	1.36239	-0.157639
30.735	1.34391	-0.199203
30.74	1.40901	-0.200216
30.745	1.39208	-0.197733
30.75	1.28721	-0.19874
30.755	1.31527	-0.18235
30.76	1.35016	-0.201093
30.765	1.3051	-0.219802
30.77	1.43576	-0.219332
30.775	1.2867	-0.219766
30.78	1.33071	-0.21438
30.785	1.31622	-0.214402
30.79	1.34061	-0.226033
30.795	1.27977	-0.247101
30.8	1.44028	-0.239863
30.805	1.22257	-0.243381
30.81	1.32948	-0.237039
30.815	1.30856	-0.241722
30.82	1.32662	-0.25601
30.825	1.24062	-0.267256
30.83	1.43232	-0.262088
30.835	1.20665	-0.266682
30.84	1.28023	-0.262454
30.845	1.29951	-0.26803
30.85	1.31152	-0.276642
30.855	1.23141	-0.290126
30.86	1.40285	-0.285709
30.865	1.17879	-0.290485
30.87	1.25309	-0.287909
30.875	1.27136	-0.292798
30.88	1.28256	-0.301067
30.885	1.19174	-0.312745
30.89	1.37795	-0.307953
30.895	1.15338	-0.314075
30.9	1.25467	-0.311746
30.905	1.22218	-0.317604
30.91	1.24594	-0.325387
30.915	1.18027	-0.334772
30.92	1.33031	-0.331904
30.925	1.11665	-0.338354
30.93	1.2182	-0.335169
30.935	1.19114	-0.341847
30.94	1.20847	-0.348289
30.945	1.21345	-0.356763
30.95	1.24537	-0.358114
30.955	1.21733	-0.357335
30.96	1.09637	-0.365683
30.965	1.13549	-0.371416
30.97	1.19237	-0.361321
30.975	1.21932	-0.382341
30.98	1.16179	-0.380158
30.985	1.3062	-0.382519
30.99	1.07444	-0.389401
30.995	1.16754	-0.38899
31	1.13592	-0.395886
31.005	1.15176	-0.400925
31.01	1.09586	-0.404231
31.015	1.20312	-0.404214
31.02	1.16452	-0.403393
31.025	1.03722	-0.416619
31.03	1.07156	-0.420089
31.035	1.18426	-0.414161
31.04	1.16115	-0.432314
31.045	1.0755	-0.428557
31.05	1.19887	-0.424703
31.055	1.14424	-0.434219
31.06	1.02026	-0.439634
31.065	1.03703	-0.451984
31.07	1.14618	-0.444646
31.075	1.12422	-0.45699
31.08	1.04049	-0.451991
31.085	1.16233	-0.447805
31.09	1.10743	-0.458701
31.095	0.973355	-0.464133
31.1	1.00514	-0.476973
31.105	1.11209	-0.469622
31.11	1.08548	-0.483183
31.115	1.01704	-0.476732
31.12	1.10914	-0.475732
31.125	1.12722	-0.475284
31.13	0.971018	-0.493026
31.135	1.04919	-0.498799
31.14	1.00378	-0.503235
31.145	0.996435	-0.502903
31.15	1.00939	-0.509057
31.155	1.02609	-0.500023
31.16	1.13183	-0.494202
31.165	1.01244	-0.50894
31.17	0.920573	-0.511138
31.175	1.00073	-0.528941
31.18	1.01543	-0.533114
31.185	0.997751	-0.530434
31.19	0.974888	-0.525817
31.195	0.992625	-0.525148
31.2	1.09425	-0.519304
31.205	1.0068	-0.534397
31.21	0.869422	-0.545946
31.215	0.983617	-0.547483
31.22	0.959444	-0.557571
31.225	0.970929	-0.553731
31.23	0.980975	-0.556938
31.235	0.92702	-0.543257
31.24	1.01404	-0.540299
31.245	1.01877	-0.552702
31.25	0.865201	-0.573308
31.255	0.910855	-0.56265
31.26	0.885106	-0.584053
31.265	0.969098	-0.587548
31.27	0.935904	-0.578858
31.275	0.945928	-0.57988
31.28	0.901601	-0.564107
31.285	0.979123	-0.561127
31.29	1.07709	-0.572258
31.295	0.789107	-0.600279
31.3	0.837584	-0.581548
31.305	0.923909	-0.604559
31.31	0.889045	-0.611125
31.315	0.894197	-0.611729
31.32	0.922137	-0.601115
31.325	0.891496	-0.60158
31.33	0.877165	-0.59862
31.335	0.948679	-0.580693
31.34	1.03758	-0.595084
31.345	0.753599	-0.625137
31.35	0.796874	-0.616151
31.355	0.903607	-0.622934
31.36	0.835406	-0.631442
31.365	0.890842	-0.629265
31.37	0.855863	-0.631885
31.375	0.897362	-0.627682
31.38	0.815212	-0.61414
31.385	0.863102	-0.621006
31.39	0.914088	-0.598881
31.395	0.973708	-0.617345
31.4	0.815217	-0.645748
31.405	0.777611	-0.638508
31.41	0.803745	-0.63674
31.415	0.81819	-0.653191
31.42	0.824442	-0.65589
31.425	0.861287	-0.657658
31.43	0.82202	-0.652386
31.435	0.854702	-0.64815
31.44	0.819341	-0.644749
31.445	0.800033	-0.630972
31.45	0.843166	-0.628188
31.455	0.890427	-0.635374
31.46	0.947756	-0.637106
31.465	0.785634	-0.666867
31.47	0.721796	-0.656743
31.475	0.741533	-0.649752
31.48	0.824385	-0.675431
31.485	0.757796	-0.669304
31.49	0.804028	-0.674939
31.495	0.825956	-0.669415
31.5	0.797455	-0.686307
31.505	0.80584	-0.670146
31.51	0.823149	-0.661097
31.515	0.777719	-0.656887
31.52	0.766638	-0.640726
31.525	0.803043	-0.668506
31.53	0.83024	-0.646758
31.535	0.844313	-0.651828
31.54	0.856429	-0.67289
31.545	0.766394	-0.664088
31.55	0.772594	-0.680551
31.555	0.722781	-0.680686
31.56	0.75904	-0.666728
31.565	0.751549	-0.661473
31.57	0.797111	-0.686062
31.575	0.782196	-0.67477
31.58	0.748173	-0.690845
31.585	0.770436	-0.683237
31.59	0.781941	-0.688494
31.595	0.79116	-0.689644
31.6	0.765131	-0.690883
31.605	0.767771	-0.672501
31.61	0.777789	-0.687348
31.615	0.784367	-0.665147
31.62	0.769315	-0.678301
31.625	0.758683	-0.664462
31.63	0.782229	-0.66429
31.635	0.74284	-0.656534
31.64	0.762701	-0.678845
31.645	0.78039	-0.673608
31.65	0.782011	-0.680891
31.655	0.794555	-0.645328
31.66	0.787249	-0.654264
31.665	0.804061	-0.666345
31.67	0.805138	-0.674515
31.675	0.794526	-0.675663
31.68	0.797172	-0.677275
31.685	0.835869	-0.64882
31.69	0.744214	-0.669687
31.695	0.726525	-0.682289
31.7	0.751285	-0.675746
31.705	0.763354	-0.673363
31.71	0.751765	-0.671712
31.715	0.76312	-0.670184
31.72	0.717728	-0.670798
31.725	0.74596	-0.668949
31.73	0.760338	-0.667037
31.735	0.768881	-0.662412
31.74	0.772127	-0.657942
31.745	0.775405	-0.65943
31.75	0.777195	-0.659154
31.755	0.779006	-0.658491
31.76	0.78041	-0.656961
31.765	0.781821	-0.65527
31.77	0.783319	-0.653904
31.775	0.784599	-0.652146
31.78	0.786623	-0.657359
31.785	0.787482	-0.654488
31.79	0.790662	-0.647114
31.795	0.792164	-0.644479
31.8	0.83544	-0.640474
31.805	0.832975	-0.639799
31.81	0.818258	-0.63924
31.815	0.809408	-0.636164
31.82	0.806304	-0.635156
31.825	0.829832	-0.619643
31.83	0.822401	-0.627567
31.835	0.810817	-0.655753
31.84	0.79121	-0.634724
31.845	0.801032	-0.629538
31.85	0.77387	-0.624439
31.855	0.778034	-0.648898
31.86	0.797105	-0.626275
31.865	0.798867	-0.656992
31.87	0.794545	-0.636105
31.875	0.813181	-0.618399
31.88	0.834305	-0.612431
31.885	0.854235	-0.650546
31.89	0.830726	-0.636508
31.895	0.822259	-0.609287
31.9	0.844049	-0.615502
31.905	0.846284	-0.624824
31.91	0.854863	-0.600758
31.915	0.857543	-0.623054
31.92	0.857319	-0.578901
31.925	0.852412	-0.595411
31.93	0.86448	-0.587971
31.935	0.85736	-0.592469
31.94	0.867558	-0.594215
31.945	0.866177	-0.579443
31.95	0.868982	-0.569832
31.955	0.891348	-0.590178
31.96	0.907924	-0.597779
31.965	0.952742	-0.570363
31.97	0.95384	-0.54917
31.975	0.890692	-0.585964
31.98	0.840425	-0.567681
31.985	0.872264	-0.611669
31.99	0.876796	-0.572471
31.995	0.929815	-0.578339
32	0.913957	-0.588344
32.005	0.91179	-0.563682
32.01	0.921616	-0.565184
32.015	0.937087	-0.573177
32.02	0.939102	-0.534692
32.025	0.958817	-0.54039
32.03	0.935873	-0.537065
32.035	0.930637	-0.519452
32.04	0.964514	-0.536749
32.045	1.00651	-0.54346
32.05	1.04705	-0.516077
32.055	0.971674	-0.531153
32.06	0.919764	-0.536193
32.065	0.927856	-0.554107
32.07	1.00198	-0.552166
32.075	0.966677	-0.535436
32.08	0.999807	-0.529449
32.085	1.03376	-0.533741
32.09	0.998725	-0.491476
32.095	1.01435	-0.493646
32.1	0.998976	-0.486028
32.105	1.02541	-0.495804
32.11	1.08882	-0.498633
32.115	1.08244	-0.471534
32.12	0.968316	-0.496285
32.125	1.02423	-0.522845
32.13	1.05652	-0.5066
32.135	1.02585	-0.506937
32.14	1.07409	-0.493715
32.145	1.07301	-0.489527
32.15	1.09454	-0.46399
32.155	1.08094	-0.455341
32.16	1.07161	-0.455576
32.165	1.15025	-0.46013
32.17	1.1033	-0.456735
32.175	1.05071	-0.460233
32.18	1.07172	-0.471262
32.185	1.07392	-0.491084
32.19	1.13734	-0.469447
32.195	1.14013	-0.442901
32.2	1.16333	-0.435442
32.205	1.11023	-0.427471
32.21	1.1517	-0.42407
32.215	1.24327	-0.424997
32.22	1.16841	-0.424884
32.225	1.10747	-0.456259
32.23	1.16642	-0.450994
32.235	1.14135	-0.451759
32.24	1.16968	-0.435095
32.245	1.20694	-0.390808
32.25	1.1603	-0.392335
32.255	1.21115	-0.388523
32.26	1.31086	-0.39499
32.265	1.12076	-0.398234
32.27	1.16938	-0.425332
32.275	1.177	-0.429432
32.28	1.25601	-0.409335
32.285	1.24008	-0.394788
32.29	1.22746	-0.375555
32.295	1.24269	-0.365947
32.3	1.34935	-0.364804
32.305	1.24765	-0.366357
32.31	1.1793	-0.397903
32.315	1.20915	-0.400484
32.32	1.30192	-0.384657
32.325	1.28982	-0.367899
32.33	1.28878	-0.345293
32.335	1.2896	-0.340696
32.34	1.41154	-0.322039
32.345	1.21244	-0.367555
32.35	1.28326	-0.378037
32.355	1.27546	-0.36366
32.36	1.31752	-0.379156
32.365	1.34079	-0.313926
32.37	1.29674	-0.3028
32.375	1.42723	-0.32827
32.38	1.32915	-0.31856
32.385	1.26956	-0.345262
32.39	1.29726	-0.352771
32.395	1.39787	-0.360714
32.4	1.38822	-0.295499
32.405	1.32362	-0.278555
32.41	1.45416	-0.301777
32.415	1.36285	-0.294417
32.42	1.30483	-0.32057
32.425	1.3339	-0.329405
32.43	1.3891	-0.337199
32.435	1.41932	-0.269421
32.44	1.3775	-0.270649
32.445	1.52013	-0.267362
32.45	1.31292	-0.284462
32.455	1.40129	-0.304494
32.46	1.39076	-0.310155
32.465	1.41287	-0.278075
32.47	1.42868	-0.250114
32.475	1.46048	-0.25533
32.48	1.44224	-0.24808
32.485	1.34028	-0.273083
32.49	1.38759	-0.283
32.495	1.44951	-0.292466
32.5	1.48428	-0.228711
32.505	1.44009	-0.227845
32.51	1.60064	-0.206931
32.515	1.36276	-0.269777
32.52	1.44329	-0.263691
32.525	1.46904	-0.272404
32.53	1.48694	-0.210635
32.535	1.4187	-0.207752
32.54	1.59009	-0.20222
32.545	1.38	-0.219274
32.55	1.45454	-0.248482
32.555	1.4849	-0.234411
32.56	1.50399	-0.209557
32.565	1.43791	-0.180667
32.57	1.61032	-0.196573
32.575	1.39841	-0.203269
32.58	1.47483	-0.227941
32.585	1.50533	-0.21443
32.59	1.52631	-0.189941
32.595	1.45765	-0.174311
32.6	1.63366	-0.165244
32.605	1.4109	-0.193989
32.61	1.4533	-0.198221
32.615	1.54573	-0.211209
32.62	1.52244	-0.150129
32.625	1.4911	-0.148678
32.63	1.58284	-0.128642
32.635	1.39502	-0.189896
32.64	1.4601	-0.175587
32.645	1.53904	-0.177489
32.65	1.52112	-0.139857
32.655	1.56963	-0.125411
32.66	1.55791	-0.133926
32.665	1.46995	-0.14851
32.67	1.48345	-0.175794
32.675	1.52513	-0.144221
32.68	1.47957	-0.0992521
32.685	1.65249	-0.116316
32.69	1.43216	-0.12061
32.695	1.52085	-0.151266
32.7	1.55305	-0.153549
32.705	1.51919	-0.0943946
32.71	1.5198	-0.0795898
32.715	1.54347	-0.0970264
32.72	1.45098	-0.105623
32.725	1.49156	-0.134409
32.73	1.53323	-0.105057
32.735	1.4789	-0.0638248
32.74	1.65066	-0.0766354
32.745	1.43837	-0.0865746
32.75	1.52094	-0.106918
32.755	1.55484	-0.111933
32.76	1.5189	-0.0564448
32.765	1.51918	-0.041952
32.77	1.54415	-0.0588402
32.775	1.45282	-0.0657498
32.78	1.48978	-0.094236
32.785	1.52904	-0.0658222
32.79	1.4801	-0.0242116
32.795	1.65831	-0.0377296
32.8	1.42864	-0.0527464
32.805	1.41271	-0.0566947
32.81	1.52242	-0.0735536
32.815	1.50909	-0.0137343
32.82	1.56657	-0.0045516
32.825	1.51542	-0.020024
32.83	1.4745	-0.0382612
32.835	1.48861	-0.0415252
32.84	1.52953	-0.017044
32.845	1.4621	0.00351134
32.85	1.56634	0.022406
32.855	1.37793	-0.015109
32.86	1.44719	-0.0185432
32.865	1.49477	-0.0194146
32.87	1.44098	0.0300505
32.875	1.61523	0.02122
32.88	1.39988	0.0119508
32.885	1.42856	0.000291421
32.89	1.53546	-0.0121104
32.895	1.43284	0.0462544
32.9	1.51355	0.0495462
32.905	1.51167	0.0422487
32.91	1.42106	0.0268472
32.915	1.43781	0.0225828
32.92	1.48073	0.0450603
32.925	1.4155	0.0612695
32.93	1.64812	0.0844752
32.935	1.2889	0.0404825
32.94	1.37338	0.0514973
32.945	1.43177	0.046416
32.95	1.40221	0.0815006
32.955	1.55265	0.0893114
32.96	1.34308	0.0765965
32.965	1.42995	0.0670532
32.97	1.45926	0.0553061
32.975	1.42248	0.103453
32.98	1.42063	0.115034
32.985	1.44165	0.103085
32.99	1.34888	0.102896
32.995	1.38113	0.0816523
33	1.41903	0.0998785
33.005	1.36661	0.133816
33.01	1.54077	0.125568
33.015	1.31017	0.118485
33.02	1.2911	0.118319
33.025	1.39682	0.10151
33.03	1.37841	0.149594
33.035	1.43193	0.156601
33.04	1.37969	0.144555
33.045	1.33948	0.137805
33.05	1.34388	0.137733
33.055	1.37917	0.156921
33.06	1.31235	0.167304
33.065	1.50151	0.18352
33.07	1.26562	0.156037
33.075	1.23919	0.162813
33.08	1.34685	0.165144
33.085	1.33308	0.184639
33.09	1.38422	0.196168
33.095	1.32916	0.187603
33.1	1.28807	0.183578
33.105	1.29016	0.185736
33.11	1.32396	0.194298
33.115	1.26739	0.219847
33.12	1.4365	0.212443
33.125	1.20951	0.214366
33.13	1.24017	0.208616
33.135	1.3353	0.203465
33.14	1.30434	0.233824
33.145	1.26568	0.236604
33.15	1.3572	0.236428
33.155	1.15316	0.242045
33.16	1.21276	0.238016
33.165	1.28094	0.235011
33.17	1.26119	0.255562
33.175	1.30473	0.261137
33.18	1.28546	0.255953
33.185	1.17846	0.264292
33.19	1.2009	0.256194
33.195	1.23256	0.268826
33.2	1.18737	0.28318
33.205	1.31601	0.281171
33.21	1.11934	0.283402
33.215	1.22637	0.281297
33.22	1.1987	0.285172
33.225	1.21382	0.295762
33.23	1.15185	0.307006
33.235	1.30414	0.304784
33.24	1.0897	0.307687
33.245	1.19492	0.306964
33.25	1.16611	0.312384
33.255	1.18179	0.31967
33.26	1.11802	0.329289
33.265	1.25927	0.326932
33.27	1.17467	0.330052
33.275	1.12141	0.337614
33.28	1.10829	0.335361
33.285	1.13385	0.345377
33.29	1.1456	0.351692
33.295	1.17996	0.353715
33.3	1.15358	0.351596
33.305	1.03364	0.362073
33.31	1.07178	0.370138
33.315	1.12857	0.358007
33.32	1.15305	0.379113
33.325	1.09833	0.377644
33.33	1.24144	0.379143
33.335	1.00789	0.381048
33.34	1.10494	0.389005
33.345	1.07045	0.395617
33.35	1.08087	0.398863
33.355	1.02973	0.401329
33.36	1.13714	0.397288
33.365	1.09501	0.401249
33.37	0.969993	0.415361
33.375	1.0033	0.419288
33.38	1.11397	0.413327
33.385	1.0897	0.429295
33.39	1.00549	0.425267
33.395	1.12795	0.422678
33.4	1.07043	0.430266
33.405	0.950423	0.437505
33.41	0.96603	0.451345
33.415	1.07098	0.443693
33.42	1.04661	0.453858
33.425	0.967121	0.447868
33.43	1.08638	0.446419
33.435	1.02818	0.45531
33.44	0.899811	0.468638
33.445	0.978007	0.472476
33.45	1.01903	0.479911
33.455	0.99723	0.478708
33.46	0.988418	0.469474
33.465	0.992726	0.470587
33.47	1.10876	0.476259
33.475	0.87366	0.491481
33.48	0.952231	0.488658
33.485	0.918262	0.504078
33.49	1.00738	0.503176
33.495	0.976699	0.504833
33.5	0.894484	0.493297
33.505	1.00061	0.503105
33.51	1.01231	0.499377
33.515	0.858062	0.51311
33.52	0.927467	0.520152
33.525	0.887208	0.53008
33.53	0.970158	0.533129
33.535	0.935425	0.530205
33.54	0.866998	0.524528
33.545	0.93725	0.515732
33.55	1.0308	0.528592
33.555	0.842553	0.537526
33.56	0.834196	0.533714
33.565	0.925602	0.555177
33.57	0.891339	0.560861
33.575	0.897693	0.557368
33.58	0.903233	0.558873
33.585	0.848408	0.535803
33.59	0.932983	0.546428
33.595	0.990129	0.555105
33.6	0.86163	0.562065
33.605	0.770188	0.569227
33.61	0.870935	0.57653
33.615	0.841292	0.581875
33.62	0.901715	0.588662
33.625	0.858712	0.588039
33.63	0.832581	0.568099
33.635	0.839235	0.570862
33.64	0.909825	0.558171
33.645	0.994995	0.569173
33.65	0.716557	0.599995
33.655	0.760677	0.591563
33.66	0.865799	0.598129
33.665	0.798188	0.606885
33.67	0.853222	0.607255
33.675	0.802775	0.608687
33.68	0.86804	0.605959
33.685	0.827324	0.589704
33.69	0.811775	0.598552
33.695	0.870482	0.58089
33.7	0.91284	0.595659
33.705	0.785798	0.618113
33.71	0.746196	0.611982
33.715	0.771203	0.61225
33.72	0.816998	0.627424
33.725	0.77748	0.634467
33.73	0.819152	0.6354
33.735	0.797748	0.628927
33.74	0.81284	0.625587
33.745	0.77407	0.619964
33.75	0.770043	0.6069
33.755	0.81189	0.634328
33.76	0.856907	0.593206
33.765	0.872535	0.615754
33.77	0.773367	0.637785
33.775	0.704359	0.643622
33.78	0.714377	0.63345
33.785	0.789531	0.6372
33.79	0.791212	0.639733
33.795	0.750626	0.645286
33.8	0.780541	0.660243
33.805	0.805122	0.660343
33.81	0.754931	0.643153
33.815	0.780333	0.641521
33.82	0.780669	0.647185
33.825	0.766869	0.621417
33.83	0.739439	0.631896
33.835	0.775209	0.647907
33.84	0.802773	0.625109
33.845	0.824617	0.628464
33.85	0.824	0.631623
33.855	0.736686	0.653109
33.86	0.744115	0.658396
33.865	0.695802	0.656016
33.87	0.733098	0.642472
33.875	0.726483	0.636406
33.88	0.764749	0.661868
33.885	0.762822	0.660858
33.89	0.720709	0.652374
33.895	0.753881	0.661341
33.9	0.762882	0.660751
33.905	0.770887	0.663434
33.91	0.772093	0.665227
33.915	0.746709	0.665257
33.92	0.759267	0.644531
33.925	0.754149	0.661307
33.93	0.762095	0.663473
33.935	0.765967	0.638887
33.94	0.751434	0.650081
33.945	0.743837	0.658766
33.95	0.76739	0.636071
33.955	0.737341	0.636555
33.96	0.743364	0.627087
33.965	0.756438	0.648623
33.97	0.761423	0.652628
33.975	0.774121	0.654614
33.98	0.772203	0.643
33.985	0.770704	0.649322
33.99	0.77067	0.614414
33.995	0.782167	0.636596
34	0.776839	0.643502
34.005	0.774076	0.626915
34.01	0.774195	0.640655
34.015	0.785134	0.636488
34.02	0.792944	0.640153
34.025	0.785246	0.640398
34.03	0.781585	0.640007
34.035	0.779422	0.638784
34.04	0.779275	0.637105
34.045	0.780122	0.635963
34.05	0.780752	0.634126
34.055	0.782273	0.633165
34.06	0.783345	0.631026
34.065	0.785889	0.629218
34.07	0.757558	0.634019
34.075	0.774003	0.629049
34.08	0.782874	0.626947
34.085	0.789371	0.641999
34.09	0.792807	0.625491
34.095	0.78615	0.644647
34.1	0.796282	0.63788
34.105	0.799191	0.6214
34.11	0.788482	0.626758
34.115	0.801156	0.614553
34.12	0.809567	0.609887
34.125	0.823915	0.628119
34.13	0.842338	0.613032
34.135	0.820648	0.624673
34.14	0.821532	0.626796
34.145	0.816724	0.613477
34.15	0.837359	0.606872
34.155	0.837953	0.620054
34.16	0.839756	0.598327
34.165	0.849124	0.598487
34.17	0.870607	0.615258
34.175	0.844871	0.571603
34.18	0.842395	0.594412
34.185	0.855012	0.581711
34.19	0.866628	0.58948
34.195	0.839754	0.57507
34.2	0.888995	0.585454
34.205	0.853397	0.571605
34.21	0.864527	0.585726
34.215	0.898749	0.571152
34.22	0.911087	0.591291
34.225	0.95587	0.562277
34.23	0.957548	0.543875
34.235	0.897047	0.580029
34.24	0.86806	0.556992
34.245	0.865712	0.577506
34.25	0.873192	0.59819
34.255	0.919378	0.57517
34.26	0.927801	0.570654
34.265	0.918039	0.570886
34.27	0.935276	0.571509
34.275	0.950865	0.570825
34.28	0.95004	0.536904
34.285	0.949301	0.527999
34.29	0.950723	0.533285
34.295	0.969194	0.532541
34.3	0.934138	0.514193
34.305	0.983579	0.535912
34.31	1.04553	0.536413
34.315	1.09356	0.501192
34.32	0.962033	0.535258
34.325	0.913297	0.5349
34.33	0.944821	0.549195
34.335	1.01562	0.551364
34.34	0.980147	0.531542
34.345	1.01698	0.528225
34.35	1.02255	0.530853
34.355	1.03194	0.489838
34.36	1.03287	0.491951
34.365	1.00936	0.484683
34.37	1.05316	0.495597
34.375	1.11473	0.497545
34.38	1.10394	0.469864
34.385	0.994345	0.495962
34.39	1.01298	0.534134
34.395	1.09533	0.512378
34.4	1.05607	0.494694
34.405	1.09939	0.494529
34.41	1.10075	0.486258
34.415	1.12123	0.463695
34.42	1.07244	0.455451
34.425	1.11019	0.457953
34.43	1.19266	0.460193
34.435	1.13038	0.458506
34.44	1.07667	0.462318
34.445	1.09985	0.474166
34.45	1.10165	0.493638
34.455	1.16406	0.473777
34.46	1.1704	0.460351
34.465	1.19299	0.437661
34.47	1.13938	0.421783
34.475	1.18311	0.422765
34.48	1.27471	0.427903
34.485	1.17593	0.427735
34.49	1.10697	0.468881
34.495	1.19788	0.446841
34.5	1.19493	0.456706
34.505	1.21567	0.441633
34.51	1.24811	0.4031
34.515	1.196	0.386541
34.52	1.25626	0.412132
34.525	1.34588	0.374319
34.53	1.15594	0.427821
34.535	1.20595	0.41815
34.54	1.21722	0.443401
34.545	1.28858	0.442429
34.55	1.27691	0.382439
34.555	1.2775	0.377661
34.56	1.27587	0.372999
34.565	1.39298	0.373242
34.57	1.20122	0.378213
34.575	1.25869	0.402133
34.58	1.26868	0.413961
34.585	1.35282	0.418445
34.59	1.33463	0.353745
34.595	1.28813	0.342707
34.6	1.36722	0.366368
34.605	1.34415	0.353418
34.61	1.28938	0.381734
34.615	1.33523	0.377533
34.62	1.34327	0.38119
34.625	1.3525	0.357661
34.63	1.36008	0.334075
34.635	1.37006	0.328439
34.64	1.50833	0.309257
34.645	1.28267	0.354615
34.65	1.37408	0.380538
34.655	1.36056	0.363307
34.66	1.38221	0.33839
34.665	1.39549	0.312512
34.67	1.41196	0.300025
34.675	1.47278	0.295774
34.68	1.34887	0.354176
34.685	1.40781	0.338109
34.69	1.42105	0.341389
34.695	1.43459	0.31633
34.7	1.38078	0.276583
34.705	1.51078	0.299048
34.71	1.47231	0.289742
34.715	1.36674	0.314873
34.72	1.39966	0.329452
34.725	1.46119	0.309097
34.73	1.43829	0.284462
34.735	1.47411	0.274593
34.74	1.6556	0.247155
34.745	1.37037	0.31422
34.75	1.41204	0.306588
34.755	1.49693	0.315649
34.76	1.51261	0.253522
34.765	1.44043	0.250608
34.77	1.60826	0.244956
34.775	1.40217	0.262571
34.78	1.47421	0.29109
34.785	1.50242	0.279154
34.79	1.52472	0.253341
34.795	1.4568	0.224813
34.8	1.62836	0.240714
34.805	1.42183	0.246851
34.81	1.49646	0.273257
34.815	1.52598	0.262093
34.82	1.55002	0.23408
34.825	1.47903	0.22039
34.83	1.6558	0.210839
34.835	1.43826	0.239315
34.84	1.47687	0.246206
34.845	1.5693	0.258509
34.85	1.54823	0.196517
34.855	1.51694	0.195459
34.86	1.60845	0.17431
34.865	1.42303	0.240056
34.87	1.48639	0.225162
34.875	1.56694	0.227091
34.88	1.55091	0.188084
34.885	1.59959	0.17339
34.89	1.55085	0.180998
34.895	1.51321	0.213031
34.9	1.52423	0.216591
34.905	1.56431	0.193362
34.91	1.51582	0.148436
34.915	1.68934	0.165473
34.92	1.46811	0.183658
34.925	1.45254	0.188338
34.93	1.55898	0.209073
34.935	1.54154	0.143932
34.94	1.60917	0.137459
34.945	1.60141	0.143339
34.95	1.51377	0.159623
34.955	1.52734	0.190157
34.96	1.57153	0.14574
34.965	1.51048	0.124451
34.97	1.70574	0.11491
34.975	1.47829	0.15995
34.98	1.46407	0.155745
34.985	1.56798	0.155797
34.99	1.56074	0.11129
34.995	1.62446	0.104225
35	1.44991	0.114407
35.005	1.57487	0.144139
35.01	1.56694	0.155231
35.015	1.56104	0.094795
35.02	1.53797	0.0905647
35.025	1.56892	0.086283
35.03	1.48378	0.100946
35.035	1.52178	0.133425
35.04	1.56585	0.107325
35.045	1.50207	0.0616617
35.05	1.70128	0.0585859
35.055	1.47005	0.101637
35.06	1.45259	0.0982786
35.065	1.52022	0.100259
35.07	1.49699	0.0584806
35.075	1.65473	0.0501143
35.08	1.44702	0.0654412
35.085	1.48389	0.0832055
35.09	1.51983	0.0967125
35.095	1.51065	0.035707
35.1	1.58752	0.0239198
35.105	1.46792	0.0405396
35.11	1.52583	0.0631626
35.115	1.52357	0.0768842
35.12	1.52068	0.0210424
35.125	1.49981	0.00466631
35.13	1.5341	0.0203196
